mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__bootstrap,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.827434301376343,0.12759252682756883,0.13341466585795084,0.0067384370639017015,True,10,2,5,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.2152788159665122,0.22320227238750187,0.18241626794258373,0.20696578543219926,0.017657942446078573,4
16.798730452855427,0.3079130786511712,0.34655555089314777,0.004971544726462572,True,10,2,5,300,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",0.20914934967857676,0.2235012707430109,0.17927631578947367,0.2039756454036871,0.0184216733243501,7
5.825702826182048,0.26893327548819473,0.11929059028625488,0.004743139791808821,True,10,2,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.2199132904769024,0.2081028554342951,0.18436004784688995,0.2041253979193625,0.014784527759101272,6
17.50852433840434,0.4351530219437994,0.35657016436258954,0.015441976865754081,True,10,2,10,300,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",0.22125878307669308,0.224099267454029,0.18600478468899523,0.21045427840657246,0.01732725012148702,1
5.686197280883789,0.21060256981929262,0.11800010999043782,0.0023097432832008655,True,10,4,5,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.20630886530124085,0.21767080281058454,0.170305023923445,0.19809489734509014,0.02019044666147585,8
17.113304058710735,0.6270954841116055,0.3557775815327962,0.013643612175604261,True,10,4,5,300,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",0.20944834803408582,0.22918223949768277,0.18286483253588517,0.20716514002255126,0.01897779976769604,3
5.712937037150065,0.16104282328436753,0.12888288497924805,0.005388156375059523,True,10,4,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.22051128718792046,0.21961429212139333,0.18241626794258373,0.20751394908396584,0.017750518284324526,2
16.892433087031048,0.12570200083879468,0.3562936782836914,0.009580409695164958,True,10,4,10,300,"{'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",0.21841829869935717,0.2199132904769024,0.17912679425837322,0.2058194611448776,0.018884430963788616,5
8.329291741053263,0.2836478713360003,0.19453144073486328,0.007380090144289395,True,20,2,5,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.14441620571086858,0.11631036029301839,0.10825358851674641,0.12299338484021112,0.01550120067190368,11
25.58554720878601,0.9444260647942679,0.603346586227417,0.013606420916813246,True,20,2,5,300,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",0.13066228135745253,0.12647630438032592,0.11079545454545454,0.122644680094411,0.008551167966844853,12
8.140895207722982,0.3767073934155751,0.1849351723988851,0.005296295350611768,True,20,2,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.13619375093436986,0.11885184631484527,0.10197368421052631,0.11900642715324716,0.013970711341297237,15
24.2246888478597,0.6642145352930683,0.4657931327819824,0.03265054943051611,True,20,2,10,300,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",0.13410076244580654,0.11840334878158171,0.09958133971291866,0.1173618169801023,0.014111726278124726,16
8.114417473475138,0.35596247098121014,0.18622851371765137,0.00380529610193929,True,20,4,5,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.14949917775452234,0.11825384960382718,0.12679425837320574,0.13151576191051842,0.013185524374626343,9
21.588362455368042,0.19968716995230681,0.38668282826741535,0.009871774094953413,True,20,4,5,300,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",0.1324562714905068,0.12064583644789954,0.12006578947368421,0.12438929913736352,0.005709124032800919,10
7.886699120203654,0.158705948540223,0.17235334714253744,0.012559930960655122,True,20,4,10,100,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.14710719091045,0.10539692031693826,0.10660885167464115,0.11970432096734314,0.0193830708823115,14
17.63659890492757,0.5363926982854577,0.2908941109975179,0.053443312161350794,True,20,4,10,300,"{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",0.1424727164000598,0.11152638660487367,0.10959928229665072,0.12119946176719472,0.015063022157139849,13
